Strategy,Tier,Ticker,Signal Date,rows,pnl,risk,gap_atr,size_mult,any_eodd,all_tgt,all_time,far_time,far_R,entry,R,year,era,path_gap,path_size,exit_pos,rank_2d,rank_5d,rank_10d,rank_21d,extremity,cell,sector,semis,megacap_tech,theme
Overbot Vol Spike,Overflow,DXC,2008-12-31,1,-211.0,602.6785714285714,0.22286925627614765,0.1339,True,False,False,False,,2009-01-02,-0.3501037037037037,2008,pre,P2,P2,EOD-DD,95.17912428129146,98.13994685562444,91.16733244562805,99.95539696699376,96.11045013738443,top,Technology,False,False,False
Overbot Vol Spike,Overflow,EPC,2008-12-31,1,-394.0,602.6785714285714,0.13584558854190124,0.1339,True,False,False,False,,2009-01-02,-0.6537481481481481,2008,pre,P2,P2,EOD-DD,98.04811620517476,99.0,98.90660592255125,99.95421245421245,98.97723364548462,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,RCL,2008-12-31,1,-173.0,602.6785714285714,0.18116351584846277,0.1339,True,False,False,False,,2009-01-02,-0.28705185185185184,2008,pre,P2,P2,EOD-DD,98.80583812472358,93.22409211691762,98.84598313359965,99.46476360392506,97.58516924479147,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,AMP,2008-12-30,2,-357.0,900.0,0.10691710218689278,0.2,False,False,True,True,-0.3975186517288423,2008-12-31,-0.39666666666666667,2008,pre,P2,P2,Time,98.0652962515115,93.56796116504854,98.9010989010989,97.89603960396039,97.10759898040483,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,ARW,2008-12-31,2,-1043.0,602.6785714285714,0.01117343607743315,0.1339,False,False,True,True,-1.729367904190073,2009-01-02,-1.7306074074074074,2008,pre,P2,P2,Time,92.43697478991596,91.71833480956599,90.72347980470484,99.64317573595004,93.6304912850342,bottom,Technology,False,False,False
Overbot Vol Spike,Liquid,NOC,2008-12-31,2,-5876.0,4500.0,0.4955358378114376,1.0,False,False,True,True,-1.3060147308102934,2009-01-02,-1.3057777777777777,2008,pre,P1,P1,Time,96.2406015037594,94.90699734278122,91.4780292942743,96.61016949152543,94.80894940808508,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,OII,2009-01-05,2,580.0,588.2352941176468,0.5335452922582542,1.0,False,False,False,True,0.9772078921640606,2009-01-06,0.9860000000000003,2009,pre,P1,P1,Mixed,97.26027397260275,98.09734513274336,99.51219512195122,100.0,98.71745355682432,top,Energy,False,False,False
Overbot Vol Spike,Overflow,ARW,2009-01-05,2,941.0,588.2352941176468,0.250424685433842,1.0,False,True,False,False,2.0002961633445,2009-01-06,1.5997000000000006,2009,pre,P1,P1,Target,96.81838267786125,98.36283185840709,96.36363636363636,99.28698752228165,97.70795960554659,top,Technology,False,False,False
Overbot Vol Spike,Liquid,WHR,2009-01-05,2,92.0,58.04953560371514,0.17858761635503523,0.0987,False,True,False,False,1.9907188706050352,2009-01-06,1.5848533333333341,2009,pre,P2,P2,Target,99.51391957578436,99.42477876106194,94.01330376940133,97.95008912655972,97.72552280820183,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Liquid,LIN,2009-01-05,2,719.0,588.2352941176468,0.3483165104325974,1.0,False,False,False,True,1.371806372731797,2009-01-06,1.2223000000000004,2009,pre,P1,P1,Mixed,98.76270437472382,99.38053097345133,96.98447893569845,98.3957219251337,98.38085905225182,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,FCX,2009-01-05,2,941.0,588.2352941176468,0.6966200343346196,1.0,False,True,False,False,2.0005187979458525,2009-01-06,1.5997000000000006,2009,pre,P1,P1,Target,99.46973044631021,99.60176991150442,98.80266075388026,100.0,99.46854027792372,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,BKR,2009-01-05,2,358.0,588.2352941176468,0.30243391360412636,1.0,False,False,False,True,0.3484809071467554,2009-01-06,0.6086000000000003,2009,pre,P1,P1,Mixed,99.51391957578436,99.91150442477877,99.95565410199556,99.15329768270945,99.63359394631703,top,Energy,False,False,False
Overbot Vol Spike,Overflow,MAR,2009-01-05,2,65.0,58.04953560371515,0.1271977764814011,0.0987,False,False,False,True,1.1999509491654878,2009-01-06,1.1197333333333337,2009,pre,P2,P2,Mixed,98.01148917366328,99.38053097345133,99.60088691796008,99.8217468805704,99.20366348641127,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,TEX,2009-01-05,2,93.0,58.04953560371515,0.2329676848869944,0.0987,False,True,False,False,2.0067911179962428,2009-01-06,1.6020800000000006,2009,pre,P2,P2,Target,97.92311091471498,98.89380530973452,95.32150776053216,99.33155080213903,97.86749369678017,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,LNC,2009-01-05,2,82.0,58.04953560371515,0.11069083504629838,0.0987,False,False,False,True,1.6817376990469017,2009-01-06,1.412586666666667,2009,pre,P2,P2,Mixed,99.46973044631021,99.64601769911503,99.15742793791574,99.8217468805704,99.52373074097785,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,RSG,2009-01-05,2,54.0,58.04953560371514,0.11924299495706914,0.0987,False,False,False,True,0.8754069241954322,2009-01-06,0.9302400000000004,2009,pre,P2,P2,Mixed,91.91338930623067,98.89380530973452,97.91574279379157,97.05882352941177,96.44544023479213,top,ETF/Index,False,False,False
Overbot Vol Spike,Overflow,DXC,2009-01-05,2,75.0,58.04953560371514,0.22983853371482607,0.0987,False,False,False,True,1.497112758275796,2009-01-06,1.2920000000000007,2009,pre,P2,P2,Mixed,97.26027397260275,99.38053097345133,95.1219512195122,99.19786096256684,97.74015428203327,top,Technology,False,False,False
Overbot Vol Spike,Liquid,NOC,2009-01-02,2,488.0,900.0,0.19293009373688383,0.2,False,False,True,True,0.542614553047983,2009-01-05,0.5422222222222223,2009,pre,P2,P2,Time,96.64014146772767,98.3178397521027,98.04791481810116,97.45876058849755,97.61616415660727,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,CNI,2009-01-05,2,469.0,588.2352941176468,0.31370372663077434,1.0,False,False,False,True,0.6635534331955674,2009-01-06,0.7973000000000003,2009,pre,P1,P1,Mixed,98.40919133893063,98.8495575221239,95.3880266075388,96.92513368983957,97.39297728960823,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,CHH,2009-01-02,2,883.0,900.0,0.03650146883636601,0.2,False,False,False,True,0.9690438927814792,2009-01-05,0.9811111111111112,2009,pre,P2,P2,Mixed,95.8001768346596,87.73793714032759,90.50576752440107,98.26125724476148,93.07628468603744,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,ATI,2009-01-05,2,27.0,58.04953560371516,0.12323402225932444,0.0987,False,False,False,True,0.12706004161644022,2009-01-06,0.4651200000000001,2009,pre,P2,P2,Mixed,98.36500220945648,98.58407079646018,93.88026607538804,96.79144385026738,96.90519573289302,top,Industrials,False,False,False
Overbot Vol Spike,Liquid,MS,2009-01-05,2,309.0,588.2352941176468,0.32474988667271887,1.0,False,False,False,True,0.20911753413400783,2009-01-06,0.5253000000000002,2009,pre,P1,P1,Mixed,97.83473265576667,99.15929203539822,89.40133037694014,98.2620320855615,96.16434678841662,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,APD,2009-01-05,2,-145.0,588.2352941176468,0.3293385226173872,1.0,False,False,True,True,-0.2481241790132194,2009-01-06,-0.24650000000000008,2009,pre,P1,P1,Time,99.42554131683606,99.91150442477877,99.82261640798225,99.50980392156863,99.66736651779142,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,CE,2009-01-05,2,53.0,588.2352941176468,0.41103085230342384,1.0,False,False,True,True,0.08921326216499322,2009-01-06,0.09010000000000003,2009,pre,P1,P1,Time,98.39034205231388,99.39455095862765,97.87018255578094,99.6923076923077,98.83684581475754,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,TMO,2009-01-15,2,1438.0,900.0,0.04280882761239871,0.2,False,True,False,False,1.9995863075531923,2009-01-16,1.5977777777777777,2009,pre,P2,P2,Target,89.38793483047117,98.67724867724867,96.7741935483871,99.24511545293073,96.02112312725943,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,MIDD,2009-03-24,2,-305.0,900.0,0.05934523901399972,0.2,False,False,True,True,-0.3401297058749255,2009-03-25,-0.3388888888888889,2009,pre,P2,P2,Time,98.79154078549848,98.70354364736387,99.43698570809875,99.60835509138381,99.13510630808624,top,Industrials,False,False,False
Overbot Vol Spike,Liquid,WHR,2009-03-25,2,7199.0,4500.0,0.2573136108114247,1.0,False,True,False,False,1.9999389114224109,2009-03-26,1.5997777777777777,2009,pre,P1,P1,Target,97.28213977566867,98.48812095032397,99.82683982683983,98.60809047411918,98.55129775673791,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,RL,2009-03-25,2,4370.0,4500.0,0.3429955291170726,1.0,False,False,False,True,0.9519678250154627,2009-03-26,0.9711111111111111,2009,pre,P1,P1,Mixed,85.76358930112166,86.26349892008639,98.48484848484848,94.51935624184428,91.2578232369752,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,UPS,2009-04-01,2,-39.0,1994.6808510638298,0.4764358910597331,1.0,False,False,True,True,-0.019315634921821465,2009-04-02,-0.019552,2009,pre,P1,P1,Time,93.71502367628068,93.92241379310344,97.53779697624189,100.0,96.2938086114065,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,THO,2009-04-01,2,1005.0,1994.6808510638298,0.4381625578295985,1.0,False,False,True,True,0.5041351958186259,2009-04-02,0.50384,2009,pre,P1,P1,Time,99.05294877313818,91.8103448275862,96.97624190064795,99.95659722222221,96.94903318089864,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,MAN,2009-04-01,2,1991.0,1994.6808510638298,0.5072074644752042,1.0,False,False,False,True,0.9975921383244104,2009-04-02,0.9981546666666666,2009,pre,P1,P1,Mixed,95.73826947912183,85.99137931034483,96.7170626349892,99.43576388888889,94.47061882833617,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,EFX,2009-04-01,2,-1170.0,1994.6808510638296,0.29959154257296106,1.0,False,False,True,True,-0.5865709898308821,2009-04-02,-0.5865600000000001,2009,pre,P1,P1,Time,93.62892811020232,87.02586206896552,96.1987041036717,97.74305555555556,93.64913745959876,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,CE,2009-04-01,2,167.0,1994.6808510638296,0.35826810644741564,1.0,False,False,False,True,-0.5269891924372125,2009-04-02,0.08372266666666668,2009,pre,P1,P1,Mixed,96.39468690702088,92.10275927687917,98.2791586998088,100.0,96.69415122092721,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,ADSK,2009-04-01,2,-128.0,1994.6808510638298,0.41238603898669374,1.0,False,False,True,True,-0.06424726263804746,2009-04-02,-0.06417066666666667,2009,pre,P1,P1,Time,99.09599655617735,95.77586206896552,98.48812095032397,99.609375,98.2423386438667,top,Technology,False,False,False
Overbot Vol Spike,Overflow,WYNN,2009-04-03,2,7200.0,4500.0,0.5340381031723003,1.0,False,True,False,False,1.9997717740576766,2009-04-06,1.6,2009,pre,P1,P1,Target,99.87646695491044,99.81435643564357,99.87585350713843,100.0,99.89166922442311,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,MD,2009-04-03,2,1032.0,900.0,0.021817294034090908,0.2,False,False,False,True,1.2444822859766618,2009-04-06,1.1466666666666667,2009,pre,P2,P2,Mixed,99.44086021505376,97.67441860465115,98.05783340526543,96.74761491760624,97.98018178564415,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,ORA,2009-04-08,2,2790.0,2929.6875,0.504646662420022,1.0,False,False,False,True,0.9208314495525424,2009-04-09,0.95232,2009,pre,P1,P1,Mixed,85.09485094850947,91.93840579710145,87.89808917197452,95.68014705882352,90.15287324410224,bottom,Utilities,False,False,False
Overbot Vol Spike,Liquid,ALL,2009-04-08,2,110.0,2929.6875,0.307238892001081,1.0,False,False,True,True,0.03770479906284192,2009-04-09,0.037546666666666666,2009,pre,P1,P1,Time,95.06013745704468,95.44086021505377,92.62931034482759,99.6535296665223,95.6959594208621,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CI,2009-04-08,2,1837.0,2929.6875,0.31110478173836226,1.0,False,False,True,True,0.6272650499007469,2009-04-09,0.6270293333333333,2009,pre,P1,P1,Time,96.606529209622,91.74193548387096,86.55172413793103,97.74794283239497,93.16203291595474,bottom,Healthcare,False,False,False
Overbot Vol Spike,Liquid,ROK,2009-04-08,2,196.0,585.9375,0.18944299306945803,0.2,False,False,True,True,0.3336964453565953,2009-04-09,0.3345066666666667,2009,pre,P2,P2,Time,99.39862542955326,99.78494623655914,96.16379310344828,99.91338241663058,98.81518679654783,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,SCCO,2009-04-13,2,3986.0,4500.0,0.32301461050794456,1.0,False,False,False,True,0.8094317097184389,2009-04-14,0.8857777777777778,2009,pre,P1,P1,Mixed,99.48497854077253,95.48775247099269,91.38673557278209,97.49026395499783,95.96243263488628,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,AIG,2009-04-13,2,-1716.0,4500.0,0.7777817346639571,1.0,False,False,True,True,-0.3813139176734823,2009-04-14,-0.38133333333333336,2009,pre,P1,P1,Time,99.69957081545064,99.18349806617964,99.44013781223083,100.0,99.58080167346527,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,TAP,2009-04-16,1,-77.0,272.00193423597676,0.008190839656808127,0.0852,True,False,False,False,,2009-04-17,-0.28308622222222224,2009,pre,P2,P2,EOD-DD,97.68538362623231,96.26609442060085,89.80645161290323,97.0181503889369,95.19402001216832,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,UCB,2009-04-15,2,3946.0,2467.105263157895,0.47267106328927505,1.0,False,True,False,False,1.9997947800708364,2009-04-16,1.5994453333333332,2009,pre,P1,P1,Target,98.4251968503937,99.71830985915493,99.49152542372882,99.94314951677089,99.39454541251209,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,DD,2009-04-16,2,435.0,272.0019342359768,0.0874135545515498,0.0852,False,True,False,False,1.999316903531473,2009-04-17,1.5992533333333332,2009,pre,P2,P2,Target,99.57136733819118,99.52789699570815,99.87096774193547,99.78392394122731,99.68853900426554,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,SPG,2009-04-16,2,434.0,272.0019342359768,6.095029122811028e-06,0.0852,False,True,False,False,1.9981656677685344,2009-04-17,1.5955768888888888,2009,pre,P2,P2,Target,99.78568366909558,99.8283261802575,99.95698924731182,99.82713915298184,99.84953456241168,top,Real Estate,False,False,False
Overbot Vol Spike,Liquid,VMC,2009-04-15,2,400.0,493.42105263157896,0.187140940002111,0.2,False,False,True,True,0.8114184225095633,2009-04-16,0.8106666666666666,2009,pre,P2,P2,Time,86.53516295025729,98.2825246887076,93.80378657487091,98.65974924340684,94.32030586431065,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,DE,2009-05-01,2,-3888.0,4500.0,0.2503903376899461,1.0,False,False,True,True,-0.8640633348066864,2009-05-04,-0.864,2009,pre,P1,P1,Time,96.67235494880546,88.38103374626229,90.49657534246576,98.9247311827957,93.61867380508231,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,VGK,2009-05-01,2,-3103.0,4500.0,0.3104792710810242,1.0,False,False,True,True,-0.6894402923354045,2009-05-04,-0.6895555555555556,2009,pre,P1,P1,Time,93.28214971209214,91.72281039461019,93.23017408123792,97.84946236559139,94.02114913838292,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,TD,2009-05-04,2,327.0,900.0,0.0203253657366696,0.2,False,False,True,True,0.3641594750159619,2009-05-05,0.36333333333333334,2009,pre,P2,P2,Time,98.25159914712154,96.66951323654996,96.53401797175867,97.46345657781599,97.22964673331154,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,BMO,2009-05-05,2,83.0,2038.0434782608695,0.5308080420231907,1.0,False,False,False,True,-0.5988628117880465,2009-05-06,0.040725333333333336,2009,pre,P1,P1,Mixed,99.40323955669224,99.27443448570209,98.84516680923866,99.69918349806618,99.30550608742479,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,THC,2009-05-20,2,4701.0,4500.0,0.4329901518990625,1.0,False,False,False,True,1.0746741759296476,2009-05-21,1.0446666666666666,2009,pre,P1,P1,Mixed,99.95757318625371,99.49022939677145,99.21243082162621,98.93071000855433,99.39773585330144,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,BVN,2009-05-21,2,947.0,900.0,0.11736656210258234,0.2,False,False,False,True,1.0888022524655567,2009-05-22,1.0522222222222222,2009,pre,P2,P2,Mixed,89.2281594571671,85.13800424628451,92.29787234042554,99.48696023941855,91.53774907082393,bottom,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,RCI,2009-05-22,2,-800.0,4500.0,0.45793634631382224,1.0,False,False,True,True,-0.17752455721013893,2009-05-26,-0.17777777777777778,2009,pre,P1,P1,Time,91.86095803306486,97.83531409168081,87.87749893662271,96.7948717948718,93.59216071406004,bottom,Communication Services,False,False,False
Overbot Vol Spike,Overflow,THC,2009-05-29,2,496.0,427.35042735042725,0.5197210602313346,1.0,False,False,False,True,1.2702214968790715,2009-06-01,1.1606400000000003,2009,pre,P1,P1,Mixed,98.39187473550571,94.0677966101695,99.57537154989384,98.93344709897612,97.74212249863629,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,TRP,2009-06-01,2,237.0,444.07894736842104,0.054325582251567035,0.0987,False,False,False,True,0.2211136882160926,2009-06-02,0.5336888888888889,2009,pre,P2,P2,Mixed,96.7005076142132,98.22109275730622,99.66044142614601,99.70149253731343,98.5708835837447,top,Energy,False,False,False
Overbot Vol Spike,Liquid,FCX,2009-05-29,2,684.0,427.35042735042725,0.7886418204551403,1.0,False,True,False,False,2.000082145187862,2009-06-01,1.6005600000000004,2009,pre,P1,P1,Target,97.3338975878121,96.31355932203391,97.15498938428875,98.42150170648463,97.30598700015486,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,SPG,2009-05-29,2,385.0,427.35042735042725,0.25240541592117605,1.0,False,False,False,True,0.8357349158702906,2009-06-01,0.9009000000000003,2009,pre,P1,P1,Mixed,97.84172661870504,97.20338983050848,91.50743099787687,87.79863481228669,93.58779556484428,bottom,Real Estate,False,False,False
Overbot Vol Spike,Liquid,XLE,2009-05-29,2,684.0,427.35042735042725,0.6121468307986652,1.0,False,True,False,False,2.0000133216048748,2009-06-01,1.6005600000000004,2009,pre,P1,P1,Target,98.05332204824376,96.94915254237289,85.30785562632697,93.98464163822526,93.57374296379221,bottom,Energy,False,False,False
Overbot Vol Spike,Liquid,OIH,2009-05-29,2,682.0,427.35042735042725,0.6581199177530097,1.0,False,True,False,False,1.9976790488287954,2009-06-01,1.5958800000000004,2009,pre,P1,P1,Target,97.58919961427193,97.82713664896185,95.40174249757986,96.35036496350365,96.79211093107932,top,Energy,False,False,False
Overbot Vol Spike,Overflow,CCJ,2009-05-29,2,684.0,427.35042735042725,0.33593873974859795,1.0,False,True,False,False,1.9999429109968272,2009-06-01,1.6005600000000004,2009,pre,P1,P1,Target,96.44519678374948,85.21186440677965,86.07218683651806,93.98464163822526,90.42847241631812,bottom,Energy,False,False,False
Overbot Vol Spike,Liquid,XOP,2009-05-29,2,683.0,427.35042735042725,0.5921176596577408,1.0,False,True,False,False,2.0000133216048748,2009-06-01,1.5982200000000004,2009,pre,P1,P1,Target,94.16553595658074,94.82288828337875,88.47736625514403,94.28969359331477,92.93887102210458,bottom,Energy,False,False,False
Overbot Vol Spike,Overflow,BG,2009-05-29,2,34.0,61.637080867850095,0.18805032529258367,0.1442,False,False,True,True,0.5510535596360981,2009-06-01,0.551616,2009,pre,P2,P2,Time,87.9837067209776,90.26007139214687,94.6319018404908,99.58868894601542,93.11609222490767,bottom,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,BKH,2009-05-29,2,-313.0,427.35042735042725,0.3941358461975947,1.0,False,False,True,True,-0.7314702762520142,2009-06-01,-0.7324200000000002,2009,pre,P1,P1,Time,95.59881506559458,98.64406779661017,91.50743099787687,86.64675767918088,93.09926788481563,bottom,Utilities,False,False,False
