strategy,dim,cell,N,n_years,avgR,sdR,win,R_per_risk,sum_pnl,avgR_rest,sdR_rest,R_per_risk_rest,flow_ratio,sig_share,sess_share,t_episode,p_episode,n_episodes,t_year,p_year,n_years_paired,worst_R,pnl_share,q_p_episode_fam_dim,bonf_p_episode_fam_dim,q_p_year_fam_dim,bonf_p_year_fam_dim,q_p_episode_fam_strat,bonf_p_episode_fam_strat,q_p_year_fam_strat,bonf_p_year_fam_strat,survives_fdr10_year,survives_bonf05_year,survives_fdr10_episode,survives_fdr10_strat_year
SPY QQQ MonFri Reversion,holiday,none,335,23,0.4585613646055437,1.165997241021148,0.6626865671641791,0.49057295397715756,510399.0,0.19965811965811964,1.0714020804997737,0.10216082749416083,1.0392895225141263,0.9626436781609196,0.9262516914749662,0.7605038956233837,0.44786269688421176,198,0.32900008004419584,0.7496822919269491,10,-4.809777777777778,0.9907139793044414,0.7791831225388587,1.0,0.9358221435871555,1.0,0.4478626968842117,1.0,0.7496822919269491,1.0,False,False,False,False
SPY QQQ MonFri Reversion,holiday,post,3,2,1.2164232804232804,0.5457808110492549,1.0,1.2164232804232804,14369.0,0.4422154865424431,1.1643003544060504,0.46568734880679963,0.23378677633660233,0.008620689655172414,0.03687415426251692,2.52172748389219,0.2403441945842271,2,,,2,0.8533333333333334,0.027891060069916904,0.5818745927048132,1.0,,,0.36051629187634066,0.7210325837526813,,,False,False,False,False
SPY QQQ MonFri Reversion,holiday,pre,10,8,-0.10537142857142853,1.0081452276556149,0.5,-0.2737349397590361,-9585.0,0.46528794965718034,1.163736281827027,0.49872149088614176,0.779289254455341,0.028735632183908046,0.03687415426251692,-1.6381237163125306,0.14540624996415089,8,-1.008803852441923,0.34666052395115804,8,-1.3864126984126983,-0.01860503937435824,0.5818745927048132,1.0,0.9358221435871555,1.0,0.36051629187634066,0.4362187498924527,0.6933210479023161,0.6933210479023161,False,False,False,False
Sector BO,month,Jan,6,4,2.1202370370370374,3.7666867892393783,0.5,2.120237037037037,35779.0,0.7219157545605307,3.3100095908766316,0.7219157545605307,1.0494959937968467,0.0821917808219178,0.07831547838936091,0.9367974421343824,0.39186926776720055,6,0.5035284818143624,0.6492402610613008,4,-1.0325333333333333,0.2082414224602043,0.9050531339660743,1.0,0.9970919107269445,1.0,0.5878039016508008,1.0,0.811550326326626,1.0,False,False,False,False
Sector BO,month,Feb,4,3,0.8819555555555556,3.787970774566667,0.25,0.8819555555555556,9922.0,0.8342312399355878,3.346989898794667,0.8342312399355878,0.7361229137632141,0.0547945205479452,0.07443664573328408,0.025843372703595664,0.9817290263619802,3,0.5527557634561506,0.6359617237759506,3,-1.0140444444444445,0.05774815935744842,0.9971706674888388,1.0,0.9970919107269445,1.0,0.9817290263619802,1.0,0.811550326326626,1.0,False,False,False,False
Sector BO,month,Mar,2,2,-1.100088888888889,0.1025776237241285,0.0,-1.100088888888889,-6188.0,0.8914078247261346,3.3744601067547078,0.8914078247261346,0.3231563553884263,0.0273972602739726,0.08478019948282231,-4.260451628197801,0.14676865219201504,2,,,2,-1.1726222222222222,-0.03601548176818089,0.8389424383146786,1.0,,,0.3522447652608361,1.0,,,False,False,False,False
Sector BO,month,Apr,10,8,0.569031111111111,3.3842754219477245,0.2,0.5690311111111112,16004.0,0.8793566137566139,3.362274127441038,0.8793566137566138,1.7088567640931758,0.136986301369863,0.08016254155892132,-0.26370002949308363,0.7996053538253862,8,1.0530601513582067,0.33286254823652883,7,-1.0289777777777778,0.09314669848383436,0.960040566766348,1.0,0.9970919107269445,1.0,0.872296749627694,1.0,0.554770913727548,1.0,False,False,False,False
Sector BO,month,May,5,5,-1.0230755555555555,0.008476104392880773,0.0,-1.0230755555555555,-14387.0,0.9736052287581697,3.4256393994977716,0.9736052287581699,0.8333076804679082,0.0684931506849315,0.08219431104543776,-4.146375561493627,0.014302282161965277,5,-1.906594993381336,0.12925217066692005,5,-1.0332444444444444,-0.08373541308966038,0.8389424383146786,1.0,0.9970919107269445,1.0,0.17162738594358334,0.17162738594358334,0.40442731099262985,1.0,False,False,False,False
Sector BO,month,Jun,6,4,0.19395555555555566,3.049017137050018,0.16666666666666666,0.19395555555555555,3273.0,0.8944185737976783,3.383627107314832,0.8944185737976783,0.9610935234770258,0.0821917808219178,0.08551902475064647,-0.6618278825807492,0.5442635085515918,5,-0.08624265216269705,0.9367071312038371,4,-1.139911111111111,0.01904955911881966,0.9176360438619875,1.0,0.9970919107269445,1.0,0.725684678068789,1.0,0.9367071312038371,1.0,False,False,False,False
Sector BO,month,Jul,7,5,3.9047111111111112,4.664736609980657,0.5714285714285714,3.9047111111111112,76874.0,0.5114666666666666,3.04172339789642,0.5114666666666666,1.1188592347661785,0.0958904109589041,0.08570373106760251,1.7932775790805007,0.13290291712200228,6,1.823232180998459,0.1423416897525032,5,-1.1132444444444445,0.4474231004277857,0.8389424383146786,1.0,0.9970919107269445,1.0,0.3522447652608361,1.0,0.40442731099262985,1.0,False,False,False,False
Sector BO,month,Aug,8,7,-0.5966666666666667,1.2076942360383034,0.125,-0.5966666666666667,-13425.0,1.0132786324786325,3.482414069582018,1.0132786324786325,1.2158095665843252,0.1095890410958904,0.09013668267454747,-2.4853228837370516,0.04746187468275281,7,-1.4875265729585787,0.18743791688160433,7,-1.0314666666666668,-0.07813636760469109,0.8389424383146786,1.0,0.9970919107269445,1.0,0.2847712480965168,0.5695424961930337,0.40442731099262985,1.0,False,False,False,False
Sector BO,month,Sep,6,5,4.104414814814815,4.470229569704456,0.6666666666666666,4.104414814814815,69262.0,0.544228192371476,3.10205285911354,0.5442281923714759,0.9888584474885843,0.0821917808219178,0.08311784263021796,1.8126857825899887,0.14409666738830668,5,1.6270078770169387,0.20221365549631495,4,-1.0136888888888889,0.4031196344905858,0.8389424383146786,1.0,0.9970919107269445,1.0,0.3522447652608361,1.0,0.40442731099262985,1.0,False,False,False,False
Sector BO,month,Oct,5,2,0.22435555555555559,2.933498683555142,0.2,0.22435555555555556,3155.0,0.8818823529411765,3.3864935628382855,0.8818823529411765,0.7661609872070644,0.0684931506849315,0.0893978574067233,-0.41953878590498894,0.7471117899283097,2,,,2,-1.2352,0.018362773913802637,0.960040566766348,1.0,,,0.872296749627694,1.0,,,False,False,False,False
Sector BO,month,Nov,7,6,-0.13922539682539684,2.639188744645746,0.14285714285714285,-0.13922539682539684,-2741.0,0.9403690235690235,3.409592258412835,0.9403690235690235,1.1536681887366818,0.0958904109589041,0.08311784263021796,-1.0058768398591889,0.3606430038128644,6,-0.3038059439665324,0.7764233094435552,5,-1.4016,-0.015953205482641213,0.9050531339660743,1.0,0.9970919107269445,1.0,0.5878039016508008,1.0,0.8626925660483946,1.0,False,False,False,False
