month_pnl,year_pnl
23253.046593053023,209191.03780305388
23259.243278230955,209206.08444808214
23272.33006477356,209210.89598187382
23272.817318201072,209218.6682670286
23273.085499593148,209230.4732755933
23284.074155160364,209245.2248164415
23293.9357520597,209271.4077605861
23296.248107842024,209286.1748048748
23296.49305869851,209315.9828552177
23300.665197883347,209326.38409990084
23301.776316046722,209327.3704041413
23305.193137475413,209331.66880861347
23321.201118775796,209347.78503503106
23323.50427341459,209392.24317411013
23342.19862302712,209407.49995888976
23342.320875099744,209409.38669271997
23359.74969734464,209428.12687776773
23364.72926425936,209449.85049714363
23380.46212496076,209451.02113080036
23388.2581839902,209461.96733588827
23389.066613231378,209482.9818603482
23389.094137430227,209525.01099870895
23389.88137142999,209536.79576606417
23400.822415300787,209573.25047211978
23417.643985646133,209574.2572702254
23419.729155336066,209602.53394753597
23419.889335751504,209616.57616857978
23428.3935433115,209623.48948754594
23439.82641688416,209631.06285686156
23443.442410060314,209753.76184467756
23447.104183197047,209783.30464191103
23467.830547605245,209802.1776806116
23474.739638328552,209828.70030118743
23475.279036751806,209855.24625196634
23484.149637716146,209881.69575744003
23484.772523496846,209888.345548783
23488.929998040214,209927.4689991133
23491.09920542581,209943.6307002136
23502.43333884648,209962.8284708774
23504.093162264115,210000.672568466
23511.946623086955,210012.82413302147
23514.983572278703,210015.77887269435
23523.18928483554,210049.69103665004
23528.770423446396,210050.09586272071
23541.0975678989,210084.1076447113
23553.333200318477,210099.83102769518
23553.39348598889,210142.4132661649
23553.39348598889,210173.11561377556
23563.593045132453,210223.41425598526
23566.930064593027,210237.1960546459
23570.461541414235,210277.65821472238
23573.834135106612,210364.7807935817
23576.107056072768,210460.0969547545
23578.45052010669,210463.53072595605
23579.754091603423,210500.90049034357
23579.875605600195,210529.86375907494
23584.812186717973,210548.33826354562
23588.42631333215,210559.22073222906
23616.21146207197,210571.73934943334
23624.21137181347,210584.53771672933
23646.111311086577,210609.01182823526
23648.152015686046,210637.7826697998
23658.21600134033,210659.29099047187
23660.970206618305,210672.6157878468
23666.068017039976,210695.86827422044
23682.850583093506,210695.92126812245
23683.52144237927,210720.41292904093
23685.695817879227,210796.4240011489
23697.17175980979,210816.30702347425
23704.15195465088,210850.58364916706
23705.684537206373,210882.47380263466
23707.52960622311,210909.1765098062
23707.99490594864,210913.79251194012
23714.733173983448,210917.2162297452
23717.451151149628,210931.71556578355
23723.83721569608,210943.35032881988
23726.262725046705,210996.89675925465
23726.262725046705,211029.21995793085
23729.30292241915,211035.30201217107
23732.296416044235,211087.03912799698
23750.978390932047,211090.9306627171
23753.43427588259,211135.60516371045
23777.134979248047,211172.6222702604
23782.32736979214,211196.9616557359
23788.09036220824,211199.63767528522
23789.356047051297,211204.0072023697
23823.7042783328,211217.53656491212
23858.206536361133,211247.99783982555
23859.346552031362,211272.7078990937
23860.14231477469,211282.55907423166
23861.060747351006,211318.06729478497
23864.622444493416,211334.2779054641
23865.884135416578,211334.49294035786
23871.110187768933,211380.87967755113
23874.63152013506,211420.69120466703
23875.437935761005,211477.32241169046
23882.69487864625,211497.6493332726
23889.936812605152,211499.90790508475
23897.07238558358,211521.67838847643
23898.553963150305,211531.67073029277
23908.957351190726,211539.27912097325
23910.100231034437,211549.74447883025
23923.253745096034,211570.34866883082
23931.08517868178,211571.65867878718
23931.559333000856,211589.8120127406
23941.753603543566,211598.95502945353
23953.83504772192,211607.76125640539
23980.147630606356,211617.0191871268
23980.289847237713,211621.69040175842
24000.304469534392,211627.17481482023
24001.059117180965,211663.4260263187
24013.369322776784,211700.35369527346
24016.10401191029,211721.33981294296
24022.259423119693,211733.10537601364
24033.35254107202,211737.76111623226
24036.700546486045,211785.71394547392
24045.328218153532,211792.87225609168
24046.21428472656,211823.24263174194
24049.42084261348,211832.74756274914
24064.016523565573,211843.38060302386
24073.189411776388,211903.72157282487
24077.677480663577,211916.32666653392
24080.5352810451,211927.1891959224
24080.629946368063,211965.40195417404
24090.503877571657,212000.50016953272
24097.125618202354,212021.81010899358
24107.575175625938,212026.0900936296
24115.09732852666,212053.2537654299
24130.108915073524,212099.78279151238
24130.439489534932,212148.92294539718
24131.112288066328,212217.7758552007
24142.943484646912,212220.46111670553
24149.591828005636,212322.57093325676
24152.952105385863,212329.46625003638
24158.413573060723,212362.85239378898
24159.81909356799,212380.2643773044
24171.28045029298,212445.57973902568
24173.280992439824,212519.98506901093
24175.110467433937,212549.98394880968
24180.859559535944,212575.78949050387
