signal_date,ticker,t_clean,tier,close,atr,nearest_type,nearest_level,nearest_date,nearest_source_age_bars,high_age,low_age,high_expired,low_expired,distance_atr,matched_rule,proposed_action,proposed_offset_atr,affected,staged_with,staged_without
2023-08-16,MSTR,MSTR,Overflow,36.96699905395508,1.8757141658238001,High,34.071998596191406,2023-04-13,86.0,86.0,109.0,False,False,1.5434123762093617,default,stage,0.25,False,True,True
2012-12-04,MTB,MTB,Overflow,66.92527770996094,1.0128304617745536,High,59.41111373901367,2012-04-20,156.0,156.0,125.0,False,False,7.418975094589767,above_high_gt5,skip,0.25,True,False,True
2018-08-14,NFLX,NFLX,Overflow,33.749000549316406,1.000500270298549,High,20.26799964904785,2017-10-16,208.0,208.0,174.0,False,False,13.474260128131528,above_high_gt5,skip,0.25,True,False,True
2018-08-15,NFLX,NFLX,Overflow,32.63999938964844,1.0546430860246931,High,20.26799964904785,2017-10-16,209.0,209.0,175.0,False,False,11.730982646683668,above_high_gt5,skip,0.25,True,False,True
2018-08-16,NFLX,NFLX,Overflow,32.24399948120117,1.0161432538713728,High,20.26799964904785,2017-10-16,210.0,210.0,176.0,False,False,11.785739645002147,above_high_gt5,skip,0.25,True,False,True
2018-08-17,NFLX,NFLX,Overflow,31.67799949645996,0.9462862014770508,High,20.26799964904785,2017-10-16,211.0,211.0,177.0,False,False,12.057662713037905,above_high_gt5,skip,0.25,True,False,True
2020-05-26,NGG,NGG,Overflow,37.88325500488281,0.9194586617606026,Low,31.402034759521484,2020-03-23,44.0,65.0,44.0,False,False,7.048952296507735,default,stage,0.25,False,True,True
2020-09-04,NGG,NGG,Overflow,39.82634353637695,0.6875253404889788,High,47.605079650878906,2020-02-21,137.0,137.0,116.0,False,False,-11.314108231951995,default,stage,0.25,False,True,True
2020-09-08,NGG,NGG,Overflow,39.618656158447266,0.6680864606584821,High,47.605079650878906,2020-02-21,138.0,138.0,117.0,False,False,-11.954176536611786,default,stage,0.25,False,True,True
2016-08-16,NJR,NJR,Overflow,24.301868438720703,0.4619978496006557,Low,24.662200927734375,2016-05-18,62.0,329.0,62.0,True,False,-0.7799440826946231,default,stage,0.25,False,True,True
2016-08-17,NJR,NJR,Overflow,24.468271255493164,0.45476300375802176,Low,24.662200927734375,2016-05-18,63.0,330.0,63.0,True,False,-0.4264411806559366,default,stage,0.25,False,True,True
2016-08-26,NJR,NJR,Overflow,24.16440773010254,0.4320246832711356,Low,24.662200927734375,2016-05-18,70.0,337.0,70.0,True,False,-1.1522332332095584,default,stage,0.25,False,True,True
2016-08-29,NJR,NJR,Overflow,24.468271255493164,0.44907842363630024,Low,24.662200927734375,2016-05-18,71.0,338.0,71.0,True,False,-0.43183921122487673,default,stage,0.25,False,True,True
2021-04-09,NOV,NOV,Overflow,12.015205383300781,0.4720588411603655,High,12.11617374420166,2020-08-12,165.0,165.0,50.0,False,False,-0.21388935466750095,default,stage,0.25,False,True,True
2021-04-20,NOV,NOV,Overflow,11.712303161621094,0.4759924752371652,High,12.11617374420166,2020-08-12,172.0,172.0,57.0,False,False,-0.8484810235273913,default,stage,0.25,False,True,True
2007-07-17,NYT,NYT,Overflow,19.340282440185547,0.3349849155970982,Low,18.446636199951172,2007-01-30,116.0,104.0,116.0,False,False,2.6677208394338705,default,stage,0.25,False,True,True
2019-09-03,NYT,NYT,Overflow,26.878129959106445,0.6847079140799386,High,32.657718658447266,2019-05-09,80.0,80.0,167.0,False,False,-8.440955012338389,default,stage,0.25,False,True,True
2013-06-03,OGE,OGE,Overflow,20.320833206176758,0.4150172642299107,High,17.251407623291016,2012-11-01,145.0,145.0,233.0,False,False,7.395898550344031,above_high_gt5,skip,0.25,True,False,True
2013-06-04,OGE,OGE,Overflow,20.188644409179688,0.39956678662981304,High,17.251407623291016,2012-11-01,146.0,146.0,234.0,False,False,7.351053401267649,above_high_gt5,skip,0.25,True,False,True
2021-07-14,OI,OI,Overflow,15.680000305175781,0.4928572518484933,High,12.020000457763672,2020-09-15,208.0,208.0,202.0,False,False,7.426085004704792,above_high_gt5,skip,0.25,True,False,True
2021-07-15,OI,OI,Overflow,15.539999961853027,0.48357152938842773,High,12.020000457763672,2020-09-15,209.0,209.0,203.0,False,False,7.279170278161525,above_high_gt5,skip,0.25,True,False,True
2021-07-16,OI,OI,Overflow,15.050000190734863,0.5014286722455706,High,12.020000457763672,2020-09-15,210.0,210.0,204.0,False,False,6.042733295249765,above_high_gt5,skip,0.25,True,False,True
2021-07-19,OI,OI,Overflow,14.489999771118164,0.5292858396257673,High,12.020000457763672,2020-09-15,211.0,211.0,205.0,False,False,4.666664264248805,above_high_4_5,stage,0.75,True,True,True
2019-08-06,OMC,OMC,Overflow,60.33302307128906,1.0779307229178292,Low,56.08401107788086,2019-03-25,93.0,76.0,93.0,False,False,3.941822886267345,default,stage,0.25,False,True,True
2026-08-21,ON,ON,Overflow,74.20999908447266,3.586427961077009,Low,55.65999984741211,2026-03-30,100.0,55.0,100.0,False,False,5.172277106463881,default,stage,0.25,False,True,True
2026-08-24,ON,ON,Overflow,71.93000030517578,3.4657135009765625,Low,55.65999984741211,2026-03-30,101.0,56.0,101.0,False,False,4.69456013983243,default,stage,0.25,False,True,True
2007-05-17,PAAS,PAAS,Overflow,20.479528427124023,0.7330683299473354,High,18.11888313293457,2006-09-06,174.0,174.0,155.0,False,False,3.220225452051714,default,stage,0.25,False,True,True
2024-04-02,PANW,PANW,Overflow,136.6999969482422,3.590002877371652,High,128.94000244140625,2023-07-05,187.0,187.0,156.0,False,False,2.161556625970523,above_high_2_3,stage,0.5,True,True,True
2024-04-03,PANW,PANW,Overflow,134.77000427246094,3.3603602818080356,High,128.94000244140625,2023-07-05,188.0,188.0,157.0,False,False,1.7349335613257117,default,stage,0.25,False,True,True
2024-04-04,PANW,PANW,Overflow,132.60000610351562,3.3250034877232144,High,128.94000244140625,2023-07-05,189.0,189.0,158.0,False,False,1.1007518264636622,default,stage,0.25,False,True,True
2024-05-23,PARR,PARR,Overflow,27.639999389648438,0.9214288166591099,Low,31.549999237060547,2023-10-25,145.0,62.0,145.0,False,False,-4.243409557765812,default,stage,0.25,False,True,True
2024-05-29,PARR,PARR,Overflow,26.690000534057617,0.7657143729073661,Low,31.549999237060547,2023-10-25,148.0,65.0,148.0,False,False,-6.34701250878946,default,stage,0.25,False,True,True
2024-05-30,PARR,PARR,Overflow,26.34000015258789,0.7357142312186105,Low,31.549999237060547,2023-10-25,149.0,66.0,149.0,False,False,-7.0815526781954485,default,stage,0.25,False,True,True
2017-05-30,PB,PB,Overflow,48.57292556762695,1.1601527077811105,High,59.18617630004883,2017-03-01,62.0,62.0,232.0,False,False,-9.14814977480043,default,stage,0.25,False,True,True
2025-01-07,PB,PB,Overflow,70.09259033203125,1.8086803981236048,High,60.97758483886719,2024-03-28,195.0,195.0,141.0,False,False,5.0395888088466725,above_high_gt5,skip,0.25,True,False,True
2026-06-03,PBR,PBR,Overflow,17.67168426513672,0.5040761402675084,High,12.910507202148438,2025-11-11,139.0,139.0,101.0,False,False,9.445352958903332,above_high_gt5,skip,0.25,True,False,True
2026-06-04,PBR,PBR,Overflow,17.545387268066406,0.49874210357666016,High,12.910507202148438,2025-11-11,140.0,140.0,102.0,False,False,9.293139746332956,above_high_gt5,skip,0.25,True,False,True
2026-06-05,PBR,PBR,Overflow,17.244220733642578,0.49756104605538504,High,12.910507202148438,2025-11-11,141.0,141.0,103.0,False,False,8.709913217385877,above_high_gt5,skip,0.25,True,False,True
2026-06-17,PBR,PBR,Overflow,16.31157684326172,0.4225705010550363,High,12.910507202148438,2025-11-11,149.0,149.0,111.0,False,False,8.048525944479783,above_high_gt5,skip,0.25,True,False,True
2023-04-06,PCAR,PCAR,Overflow,61.308197021484375,1.455883571079799,High,61.333831787109375,2022-11-22,92.0,92.0,132.0,False,False,-0.017607703070642675,default,stage,0.25,False,True,True
2026-09-02,PCAR,PCAR,Overflow,122.12999725341797,2.606427328927176,High,129.0790557861328,2026-02-11,140.0,140.0,71.0,False,False,-2.6661240294680018,default,stage,0.25,False,True,True
2014-04-25,PFS,PFS,Overflow,10.095519065856934,0.2469946997506278,Low,9.676396369934082,2014-02-07,53.0,84.0,53.0,False,False,1.6968894326315853,default,stage,0.25,False,True,True
2025-01-07,PFS,PFS,Overflow,17.17624855041504,0.5702841622488839,Low,11.979228973388672,2024-06-25,135.0,259.0,135.0,True,False,9.113035081549889,default,stage,0.25,False,True,True
2025-01-10,PM,PM,Overflow,112.15106201171875,1.8792163303920202,Low,81.11698150634766,2024-02-15,226.0,253.0,226.0,True,False,16.51437357342309,default,stage,0.25,False,True,True
2025-01-07,PNR,PNR,Overflow,97.1472396850586,1.9288537161690849,High,83.43311309814453,2024-03-28,195.0,195.0,135.0,False,False,7.109987902116197,above_high_gt5,skip,0.25,True,False,True
2025-01-10,PNR,PNR,Overflow,95.46382141113281,1.7270382472446986,High,83.43311309814453,2024-03-28,197.0,197.0,137.0,False,False,6.966092576225203,above_high_gt5,skip,0.25,True,False,True
2026-07-24,POWI,POWI,Overflow,63.19512176513672,4.0821748461042136,High,48.191402435302734,2025-10-15,193.0,193.0,167.0,False,False,3.675423002557729,default,stage,0.25,False,True,True
2026-07-27,POWI,POWI,Overflow,63.14533233642578,3.880164555140904,High,48.191402435302734,2025-10-15,194.0,194.0,168.0,False,False,3.8539421946191172,default,stage,0.25,False,True,True
2026-07-28,POWI,POWI,Overflow,58.952903747558594,4.135523114885602,High,48.191402435302734,2025-10-15,195.0,195.0,169.0,False,False,2.6022104128786974,above_high_2_3,stage,0.5,True,True,True
2026-07-29,POWI,POWI,Overflow,56.33388137817383,4.023848669869559,High,48.191402435302734,2025-10-15,196.0,196.0,170.0,False,False,2.023554962153944,above_high_2_3,stage,0.5,True,True,True
2026-08-19,POWI,POWI,Overflow,55.55713653564453,3.5579449789864674,Low,30.515628814697266,2025-11-20,185.0,41.0,185.0,False,False,7.038194201665452,default,stage,0.25,False,True,True
2026-08-20,POWI,POWI,Overflow,54.61110305786133,3.5174001966203963,Low,30.515628814697266,2025-11-20,186.0,42.0,186.0,False,False,6.850364728561618,default,stage,0.25,False,True,True
2026-08-24,POWI,POWI,Overflow,52.958030700683594,3.30187497820173,Low,30.515628814697266,2025-11-20,188.0,44.0,188.0,False,False,6.796866033434412,default,stage,0.25,False,True,True
2021-08-04,PPLI,PPLI,Overflow,110.13125610351562,3.2707132611955916,Low,112.43577575683594,2021-03-30,88.0,68.0,88.0,False,False,-0.7045923837658297,default,stage,0.25,False,True,True
2021-08-10,PPLI,PPLI,Overflow,104.23297882080078,3.307042258126395,Low,112.43577575683594,2021-03-30,92.0,72.0,92.0,False,False,-2.480402817919373,default,stage,0.25,False,True,True
2021-08-11,PPLI,PPLI,Overflow,103.24856567382812,3.385561261858259,Low,112.43577575683594,2021-03-30,93.0,73.0,93.0,False,False,-2.7136446138225123,default,stage,0.25,False,True,True
2020-10-19,PPLT,PPLT,Overflow,80.36000061035156,1.939286368233817,High,93.83999633789062,2020-08-06,51.0,51.0,148.0,False,False,-6.95100834427863,default,stage,0.25,False,True,True
2025-01-10,PRU,PRU,Overflow,105.97460174560547,2.1592565264020647,High,115.30451202392578,2024-07-17,122.0,122.0,109.0,False,False,-4.320890160219451,default,stage,0.25,False,True,True
2021-08-03,PSKY,PSKY,Overflow,34.3173713684082,1.2227527073451452,Low,33.63503646850586,2021-04-20,73.0,93.0,73.0,False,False,0.5580318046351639,default,stage,0.25,False,True,True
2021-08-04,PSKY,PSKY,Overflow,34.60282516479492,1.1934424809047155,Low,33.63503646850586,2021-04-20,74.0,94.0,74.0,False,False,0.8109219436829572,default,stage,0.25,False,True,True
2025-10-22,PSKY,PSKY,Overflow,16.343421936035156,0.6974735260009766,High,11.841052055358887,2025-03-07,158.0,158.0,51.0,False,False,6.455255594418024,above_high_gt5,skip,0.25,True,False,True
2025-10-28,PSKY,PSKY,Overflow,15.98834228515625,0.6094087873186383,High,11.841052055358887,2025-03-07,162.0,162.0,55.0,False,False,6.805432274853122,above_high_gt5,skip,0.25,True,False,True
2025-10-29,PSKY,PSKY,Overflow,15.662856101989746,0.5896822384425572,High,11.841052055358887,2025-03-07,163.0,163.0,56.0,False,False,6.481124574355233,above_high_gt5,skip,0.25,True,False,True
2025-10-30,PSKY,PSKY,Overflow,15.2485990524292,0.5403659684317452,High,11.841052055358887,2025-03-07,164.0,164.0,57.0,False,False,6.305998519780446,above_high_gt5,skip,0.25,True,False,True
2025-10-31,PSKY,PSKY,Overflow,15.179556846618652,0.5276844842093331,High,11.841052055358887,2025-03-07,165.0,165.0,58.0,False,False,6.326706376940536,above_high_gt5,skip,0.25,True,False,True
2025-11-04,PSKY,PSKY,Overflow,14.637077331542969,0.5164119856698173,High,11.841052055358887,2025-03-07,167.0,167.0,60.0,False,False,5.414330716118972,above_high_gt5,skip,0.25,True,False,True
2025-11-05,PSKY,PSKY,Overflow,14.883658409118652,0.5051397596086774,High,11.841052055358887,2025-03-07,168.0,168.0,61.0,False,False,6.023296119309273,above_high_gt5,skip,0.25,True,False,True
2026-01-06,PSKY,PSKY,Overflow,12.376312255859375,0.3886270523071289,Low,9.955057144165039,2025-08-11,102.0,72.0,102.0,False,False,6.230279383075055,default,stage,0.25,False,True,True
2026-01-28,PSKY,PSKY,Overflow,11.227790832519531,0.28500849860055105,Low,9.955057144165039,2025-08-11,117.0,87.0,117.0,False,False,4.465599077234083,default,stage,0.25,False,True,True
2026-02-03,PSKY,PSKY,Overflow,10.703035354614258,0.30763966696602957,Low,9.955057144165039,2025-08-11,121.0,91.0,121.0,False,False,2.4313451442261917,default,stage,0.25,False,True,True
2011-01-04,PVH,PVH,Overflow,60.16344451904297,1.3435938698904855,High,65.41233825683594,2010-04-22,178.0,178.0,127.0,False,False,-3.906607387410006,default,stage,0.25,False,True,True
2023-03-08,PVH,PVH,Overflow,78.411376953125,2.1727676391601562,High,70.486572265625,2022-08-16,140.0,140.0,108.0,False,False,3.6473318843073295,default,stage,0.25,False,True,True
2018-03-01,RL,RL,Overflow,89.74247741699219,2.568462371826172,Low,72.21453857421875,2017-11-07,77.0,204.0,77.0,False,False,6.824292633226745,default,stage,0.25,False,True,True
2010-01-29,RRX,RRX,Overflow,37.24613571166992,0.9951378958565849,High,38.461666107177734,2009-08-04,123.0,123.0,81.0,False,False,-1.2214693064839224,default,stage,0.25,False,True,True
2012-07-24,SAIA,SAIA,Overflow,12.180000305175781,0.3614286014011928,High,9.84000015258789,2011-10-27,185.0,185.0,203.0,False,False,6.474308185672458,above_high_gt5,skip,0.25,True,False,True
2026-07-17,SANM,SANM,Overflow,197.24000549316406,13.238568987165179,High,182.5399932861328,2026-01-26,119.0,119.0,81.0,False,False,1.1103928393833913,default,stage,0.25,False,True,True
2021-08-19,SBH,SBH,Overflow,17.510000228881836,0.7200001307896206,High,25.290000915527344,2021-05-07,72.0,72.0,201.0,False,False,-10.805554546376568,default,stage,0.25,False,True,True
2024-06-27,SMTC,SMTC,Overflow,28.690000534057617,2.10428592136928,High,22.8799991607666,2023-12-14,133.0,133.0,163.0,False,False,2.761032288573403,above_high_2_3,stage,0.5,True,True,True
2012-04-23,SNX,SNX,Overflow,15.987218856811523,0.3426783425467355,Low,10.220542907714844,2011-08-19,169.0,287.0,169.0,True,False,16.828247464486914,default,stage,0.25,False,True,True
2021-11-26,SPSC,SPSC,Overflow,140.60000610351562,4.379285539899554,High,115.94999694824219,2021-01-07,224.0,224.0,123.0,False,False,5.628774130092195,above_high_gt5,skip,0.25,True,False,True
2018-03-01,ST,ST,Overflow,48.602874755859375,1.0124195643833704,High,42.180049896240234,2017-03-16,241.0,241.0,198.0,False,False,6.344034712062346,above_high_gt5,skip,0.25,True,False,True
2018-03-02,ST,ST,Overflow,48.90646743774414,0.9487195696149554,High,42.180049896240234,2017-03-16,242.0,242.0,199.0,False,False,7.089995565532469,above_high_gt5,skip,0.25,True,False,True
2013-02-25,STX,STX,Overflow,17.39219856262207,0.5784508841378349,High,19.63821029663086,2012-08-17,128.0,128.0,57.0,False,False,-3.8828045657781436,default,stage,0.25,False,True,True
2005-08-01,STZ,STZ,Overflow,23.01519775390625,0.5268581935337612,Low,21.790082931518555,2005-05-26,45.0,77.0,45.0,False,False,2.325321761004728,default,stage,0.25,False,True,True
2005-08-05,STZ,STZ,Overflow,22.761728286743164,0.4646970203944615,Low,21.790082931518555,2005-05-26,49.0,81.0,49.0,False,False,2.090922283942817,default,stage,0.25,False,True,True
2005-08-11,STZ,STZ,Overflow,22.38152313232422,0.4942685535975865,Low,21.790082931518555,2005-05-26,53.0,85.0,53.0,False,False,1.1965968631846056,default,stage,0.25,False,True,True
2024-04-08,SUN,SUN,Overflow,49.780723571777344,0.8121117183140346,High,37.69594955444336,2023-05-01,235.0,235.0,216.0,False,False,14.880679277011659,above_high_gt5,skip,0.25,True,False,True
2024-04-09,SUN,SUN,Overflow,48.951324462890625,0.8269222804478237,High,37.69594955444336,2023-05-01,236.0,236.0,217.0,False,False,13.611164162068368,above_high_gt5,skip,0.25,True,False,True
2023-10-03,TDS,TDS,Overflow,16.371545791625977,0.6831838062831334,High,12.833839416503906,2023-02-02,167.0,167.0,85.0,False,False,5.178264388860428,above_high_gt5,skip,0.25,True,False,True
2023-10-04,TDS,TDS,Overflow,16.081270217895508,0.6697068214416504,High,12.833839416503906,2023-02-02,168.0,168.0,86.0,False,False,4.849033483638394,above_high_4_5,stage,0.75,True,True,True
2023-10-05,TDS,TDS,Overflow,16.100618362426758,0.6614133971078056,High,12.833839416503906,2023-02-02,169.0,169.0,87.0,False,False,4.939087959523732,above_high_4_5,stage,0.75,True,True,True
2025-01-10,TFC,TFC,Overflow,39.936466217041016,0.8728523254394531,Low,31.062519073486328,2024-02-26,220.0,372.0,220.0,True,False,10.166607666522443,default,stage,0.25,False,True,True
2025-01-13,TFC,TFC,Overflow,40.253875732421875,0.8108389718191964,Low,31.062519073486328,2024-02-26,221.0,373.0,221.0,True,False,11.335612838531725,default,stage,0.25,False,True,True
2021-07-14,TRP,TRP,Overflow,38.83115768432617,0.5301260266985212,High,34.86974334716797,2020-12-04,151.0,151.0,170.0,False,False,7.472589794975358,above_high_gt5,skip,0.25,True,False,True
2026-07-02,TS,TS,Overflow,54.130001068115234,1.5414289746965681,High,38.09903335571289,2025-07-08,248.0,248.0,181.0,False,False,10.400069011001987,above_high_gt5,skip,0.25,True,False,True
2023-05-17,TTE,TTE,Overflow,51.08827209472656,1.1559189387730189,High,44.70430374145508,2022-08-23,184.0,184.0,161.0,False,False,5.522851247724964,above_high_gt5,skip,0.25,True,False,True
2012-04-19,UBSI,UBSI,Overflow,15.376697540283203,0.3803503172738211,High,13.720773696899414,2011-07-01,201.0,201.0,167.0,False,False,4.353680720585962,above_high_4_5,stage,0.75,True,True,True
2012-05-01,UBSI,UBSI,Overflow,14.978044509887695,0.3917405264718192,High,13.720773696899414,2011-07-01,209.0,209.0,175.0,False,False,3.209447907551955,default,stage,0.25,False,True,True
2012-05-07,UBSI,UBSI,Overflow,14.47118091583252,0.4006896700177874,High,13.720773696899414,2011-07-01,213.0,213.0,179.0,False,False,1.8727890312215771,default,stage,0.25,False,True,True
2025-11-13,UEC,UEC,Overflow,11.59000015258789,1.0157143047877721,High,8.600000381469727,2024-11-19,246.0,246.0,152.0,False,False,2.9437409289444907,above_high_2_3,stage,0.5,True,True,True
2025-11-14,UEC,UEC,Overflow,11.59000015258789,1.036428587777274,High,8.600000381469727,2024-11-19,247.0,247.0,153.0,False,False,2.8849066943729533,above_high_2_3,stage,0.5,True,True,True
2013-08-30,UGI,UGI,Overflow,16.96344566345215,0.2908643995012556,Low,16.028722763061523,2013-06-21,49.0,439.0,49.0,True,False,3.2136036654653917,default,stage,0.25,False,True,True
2021-09-15,UGI,UGI,Overflow,35.253196716308594,0.627641132899693,High,38.05257797241211,2021-06-08,69.0,69.0,246.0,False,False,-4.460162199966746,default,stage,0.25,False,True,True
2024-12-12,UHS,UHS,Overflow,185.2383575439453,4.8342405046735495,Low,152.2191162109375,2024-04-18,165.0,56.0,165.0,False,False,6.830285191869568,default,stage,0.25,False,True,True
2024-12-13,UHS,UHS,Overflow,186.19216918945312,4.678403581891741,Low,152.2191162109375,2024-04-18,166.0,57.0,166.0,False,False,7.261676420993679,default,stage,0.25,False,True,True
2024-12-17,UHS,UHS,Overflow,181.42311096191406,4.2904510498046875,Low,152.2191162109375,2024-04-18,168.0,59.0,168.0,False,False,6.806742324284531,default,stage,0.25,False,True,True
2021-11-30,UNM,UNM,Overflow,20.2045841217041,0.6822342191423688,Low,20.256874084472656,2021-09-21,49.0,122.0,49.0,False,False,-0.07664517742057557,default,stage,0.25,False,True,True
2025-11-20,UUUU,UUUU,Overflow,13.210000038146973,1.6321427481515067,High,7.289999961853027,2024-11-18,252.0,252.0,157.0,False,False,3.6271337681698967,default,stage,0.25,False,True,True
2025-11-21,UUUU,UUUU,Overflow,12.779999732971191,1.4907141413007463,Low,3.440000057220459,2025-04-08,158.0,253.0,158.0,True,False,6.2654531925221875,default,stage,0.25,False,True,True
2019-03-27,VICR,VICR,Overflow,30.139999389648438,1.211428233555385,Low,32.099998474121094,2018-11-19,86.0,43.0,86.0,False,False,-1.6179242238067317,default,stage,0.25,False,True,True
2014-03-27,VOD,VOD,Overflow,16.82996940612793,0.3317967823573521,High,13.851287841796875,2013-04-26,231.0,231.0,192.0,False,False,8.977427518037086,above_high_gt5,skip,0.25,True,False,True
2021-12-01,WAFD,WAFD,Overflow,27.859590530395508,0.8534652165004185,High,28.974815368652344,2021-05-21,134.0,134.0,102.0,False,False,-1.306702155747772,default,stage,0.25,False,True,True
2021-06-04,WBD,WBD,Overflow,31.549999237060547,1.5314280646187919,Low,19.270000457763672,2020-10-28,150.0,53.0,150.0,False,False,8.018658573005617,default,stage,0.25,False,True,True
2021-06-08,WBD,WBD,Overflow,30.040000915527344,1.0914278030395508,Low,19.270000457763672,2020-10-28,152.0,55.0,152.0,False,False,9.867808413685236,default,stage,0.25,False,True,True
2021-06-09,WBD,WBD,Overflow,30.559999465942383,1.086427961077009,Low,19.270000457763672,2020-10-28,153.0,56.0,153.0,False,False,10.39185239395587,default,stage,0.25,False,True,True
2021-06-17,WBD,WBD,Overflow,29.40999984741211,0.9642857142857143,Low,19.270000457763672,2020-10-28,159.0,62.0,159.0,False,False,10.51555492259838,default,stage,0.25,False,True,True
2021-06-18,WBD,WBD,Overflow,29.079999923706055,0.9600001743861607,Low,19.270000457763672,2020-10-28,160.0,63.0,160.0,False,False,10.218747587431483,default,stage,0.25,False,True,True
2025-09-02,WBD,WBD,Overflow,11.619999885559082,0.3935713768005371,High,11.460000038146973,2025-02-28,127.0,127.0,100.0,False,False,0.40653324109287975,default,stage,0.25,False,True,True
2011-03-15,WBS,WBS,Overflow,13.89901065826416,0.4519550459725516,High,14.320362091064453,2010-05-12,212.0,212.0,72.0,False,False,-0.9322861566764823,default,stage,0.25,False,True,True
2011-03-17,WBS,WBS,Overflow,13.634269714355469,0.4420272282191685,High,14.320362091064453,2010-05-12,214.0,214.0,74.0,False,False,-1.5521495801810699,default,stage,0.25,False,True,True
2017-08-11,WBS,WBS,Overflow,36.38707733154297,0.8706607818603516,Low,35.314334869384766,2017-04-13,83.0,43.0,83.0,False,False,1.2321015078525315,default,stage,0.25,False,True,True
2017-08-16,WBS,WBS,Overflow,36.622413635253906,0.8084820338657924,Low,35.314334869384766,2017-04-13,86.0,46.0,86.0,False,False,1.6179441361417821,default,stage,0.25,False,True,True
2017-08-17,WBS,WBS,Overflow,35.32423782348633,0.8532074519566127,Low,35.314334869384766,2017-04-13,87.0,47.0,87.0,False,False,0.01160673653148787,default,stage,0.25,False,True,True
2017-08-18,WBS,WBS,Overflow,35.301456451416016,0.8713833945138114,Low,35.314334869384766,2017-04-13,88.0,48.0,88.0,False,False,-0.014779278615856017,default,stage,0.25,False,True,True
2017-09-05,WBS,WBS,Overflow,34.6409912109375,0.7130772726876395,Low,35.314334869384766,2017-04-13,99.0,59.0,99.0,False,False,-0.9442786697006692,default,stage,0.25,False,True,True
2017-09-06,WBS,WBS,Overflow,34.656166076660156,0.7114500318254743,Low,35.314334869384766,2017-04-13,100.0,60.0,100.0,False,False,-0.925108951131602,default,stage,0.25,False,True,True
2017-09-07,WBS,WBS,Overflow,33.78311538696289,0.7054852076939174,Low,35.314334869384766,2017-04-13,101.0,61.0,101.0,False,False,-2.1704487432516255,default,stage,0.25,False,True,True
2025-01-10,WBS,WBS,Overflow,51.556373596191406,1.4112627846854073,High,47.31542205810547,2024-07-31,112.0,112.0,143.0,False,False,3.0050757265815045,default,stage,0.25,False,True,True
2013-06-21,WCC,WCC,Overflow,64.23335266113281,1.704251425606864,Low,64.30126953125,2013-04-15,48.0,69.0,48.0,False,False,-0.03985143805468908,default,stage,0.25,False,True,True
2012-08-31,WEC,WEC,Overflow,24.341053009033203,0.2267199925013951,High,22.080427169799805,2011-12-29,170.0,170.0,270.0,False,True,9.971003502126033,above_high_gt5,skip,0.25,True,False,True
2024-12-31,WEC,WEC,Overflow,89.41741943359375,1.3318612234933036,High,79.85874938964844,2024-05-16,157.0,157.0,125.0,False,False,7.176926450996246,above_high_gt5,skip,0.25,True,False,True
2026-08-25,WERN,WERN,Overflow,37.63999938964844,1.2650002070835658,High,37.70616149902344,2026-02-05,138.0,138.0,109.0,False,False,-0.05230205418506255,default,stage,0.25,False,True,True
2018-04-20,WGO,WGO,Overflow,30.569364547729492,1.2556374413626534,Low,20.98763084411621,2017-05-31,224.0,84.0,224.0,False,False,7.6309716387677256,default,stage,0.25,False,True,True
2026-06-05,WLK,WLK,Overflow,84.05020904541016,2.4444144112723216,Low,55.277687072753906,2025-11-20,134.0,42.0,134.0,False,False,11.770721789223991,default,stage,0.25,False,True,True
2013-08-30,WTRG,WTRG,Overflow,17.526935577392578,0.3259601593017578,Low,17.234691619873047,2013-06-21,49.0,284.0,49.0,True,False,0.8965634270935124,default,stage,0.25,False,True,True
2021-10-11,WTRG,WTRG,Overflow,40.34294891357422,0.6652807508196149,High,44.364097595214844,2021-08-05,46.0,46.0,153.0,False,False,-6.044288334942257,default,stage,0.25,False,True,True
2019-08-23,WWD,WWD,Overflow,99.1340560913086,2.9962098257882253,Low,65.96426391601562,2018-12-24,167.0,271.0,167.0,True,False,11.070583872264972,default,stage,0.25,False,True,True
2019-08-26,WWD,WWD,Overflow,99.97034454345703,2.76129150390625,Low,65.96426391601562,2018-12-24,168.0,272.0,168.0,True,False,12.315280939855441,default,stage,0.25,False,True,True
2026-08-21,WWD,WWD,Overflow,343.260009765625,11.643304007393974,Low,341.4561767578125,2026-06-01,57.0,40.0,57.0,False,False,0.15492449623122373,default,stage,0.25,False,True,True
2026-08-24,WWD,WWD,Overflow,333.1499938964844,11.159469604492188,Low,341.4561767578125,2026-06-01,58.0,41.0,58.0,False,False,-0.7443169931646674,default,stage,0.25,False,True,True
2011-08-01,WWW,WWW,Overflow,14.796126365661621,0.3829312324523926,,,,,321.0,271.0,True,True,,default,stage,0.25,False,True,True
2021-07-16,WWW,WWW,Overflow,27.426979064941406,0.8624367032732282,Low,25.166915893554688,2021-01-29,116.0,48.0,116.0,False,False,2.62055541329473,default,stage,0.25,False,True,True
2021-07-19,WWW,WWW,Overflow,26.95867347717285,0.891643932887486,Low,25.166915893554688,2021-01-29,117.0,49.0,117.0,False,False,2.0094989911676557,default,stage,0.25,False,True,True
2019-08-02,YPF,YPF,Overflow,15.880000114440918,0.49214301790509907,High,16.47364616394043,2019-02-04,125.0,125.0,104.0,False,False,-1.2062470214989125,default,stage,0.25,False,True,True
