today,today_grm1.875,study_C_grm1.875,ship_grm1.875,ship_grm1.5eq,ship_noclip,ship_noflow,ship_noflow_norelief,ship_ratioclip,ship_libfam,ship_noguard,Strategy,Ticker,SignalDate,Tier,Size_Mult,n_up
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,URA,2016-12-09,Overflow,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,URA,2016-12-09,Overflow,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,OII,2016-12-09,Overflow,1.0,1
1.0,1.0000000000000002,1.762124,1.2215497716555899,1.2215497716555896,1.2215497716555899,1.2215497716555899,1.2215497716555899,1.2215497716555899,1.2215497716555899,1.2215497716555899,Overbot Vol Spike,KKR,2016-12-08,Overflow,0.1339,2
1.0,1.0000000000000002,0.881062,0.8550848401589128,0.8550848401589127,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,0.8550848401589128,Overbot Vol Spike,OII,2016-12-08,Overflow,0.1339,2
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,OII,2016-12-09,Overflow,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,TRV,2016-12-12,Liquid,0.2,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,OII,2016-12-12,Overflow,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,OII,2016-12-12,Overflow,1.0,1
1.0000000000000002,1.2500000000000002,0.7875000000000001,0.7500000000000002,0.6000000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,Weak Close Decent Sznls,XME,2016-12-12,Liquid,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,TRV,2016-12-12,Liquid,0.2,1
1.0000000000000002,1.2500000000000002,0.9125000000000001,0.8750000000000001,0.7000000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,52wh Breakout,VMC,2016-11-09,Liquid,1.0,1
1.0000000000000002,1.2500000000000002,0.7875000000000001,0.7500000000000002,0.6000000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,Weak Close Decent Sznls,XLF,2016-12-16,Liquid,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,GSAT,2016-12-20,Overflow,0.2,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,GSAT,2016-12-20,Overflow,0.2,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,GSAT,2016-12-21,Overflow,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,GSAT,2016-12-21,Overflow,1.0,1
1.0,1.25,1.3,1.375,1.1,1.375,1.375,1.375,1.375,1.375,1.375,ATR Extended Gap Up,GSAT,2016-12-22,Overflow,1.0,2
1.0000000000000002,1.2500000000000002,0.7875000000000002,0.7500000000000003,0.6000000000000002,0.7500000000000003,0.7500000000000003,0.7500000000000003,0.7500000000000003,0.7500000000000003,0.7500000000000003,Weak Close Decent Sznls,XLF,2016-12-28,Liquid,0.66,1
1.0000000000000002,1.2500000000000002,1.3125000000000002,1.1250000000000002,0.9000000000000001,1.1250000000000002,1.1250000000000002,1.1250000000000002,1.1250000000000002,1.1250000000000002,1.1250000000000002,Weak Close Decent Sznls,XLK,2016-12-28,Liquid,1.5,2
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,EGO,2017-01-04,Overflow,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,URA,2017-01-04,Overflow,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,URA,2017-01-04,Overflow,1.0,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,EGO,2017-01-04,Overflow,1.0,1
1.0,1.25,1.3,1.375,1.1,1.375,1.375,1.375,1.375,1.375,1.375,ATR Extended Gap Up,URA,2017-01-10,Overflow,1.0,2
1.0,1.25,1.3,1.375,1.1,1.375,1.375,1.375,1.375,1.375,1.375,ATR Extended Gap Up,URA,2017-01-11,Overflow,1.0,2
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,CENX,2017-01-23,Overflow,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,CENX,2017-01-23,Overflow,1.0,1
1.0000000000000002,1.2500000000000002,0.9125000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,52wh Breakout,UPS,2016-11-08,Overflow,1.0,0
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,KMB,2017-02-16,Liquid,1.0,1
1.0000000000000002,1.2500000000000002,0.9125000000000001,0.8750000000000001,0.7000000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,0.8750000000000001,52wh Breakout,ROST,2016-11-18,Liquid,1.0,1
1.0000000000000002,1.2500000000000002,0.9125000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,52wh Breakout,INTU,2016-11-18,Overflow,1.0,0
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,CL,2017-02-22,Liquid,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,CL,2017-02-22,Liquid,1.0,1
1.0000000000000002,1.2500000000000002,0.7875000000000001,0.7500000000000002,0.6000000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,Weak Close Decent Sznls,XLY,2017-02-28,Liquid,1.0,1
1.0000000000000002,1.2500000000000002,0.9125000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,52wh Breakout,VRSK,2017-02-22,Overflow,1.0,0
